description;web_url;s3_object_path;exists_in_s3;exists_metadata_json;file_extension
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/76/7a/MEN_PTA_C7_INF01.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/1a/ff/MEN_ESC_C4_M1_AN01_v03_reducido (1).txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5c/e0/CaracteristicasPropuestas.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5a/8f/GuiasAprendizaje.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/71/9c/MEN_PTA_C7_ANEXO2_PAN.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/88/19/Ejemplo_EstructuracionConjuntodegrado.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/node/21#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_21.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=255;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6a/82/MEN_ESC_C2_M3_VT01_Ver2.txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/preescolar-educacion-inicial/guia-de-recuperacion-afectiva#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_preescolar-educacion-inicial_guia-de-recuperacion-afectiva.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.5.2.3.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f1/f2/MEN_PTA_C3_ANEXO5_RUTA.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.5.23.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.2.1.13.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/contenidos/material/guia-para-asegurar-la-inclusion-y-la-equidad-en-la-educacion#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_guia-para-asegurar-la-inclusion-y-la-equidad-en-la-educacion.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=279;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e4/dc/GRUPOS DE TRABAJO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=253;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/dd/f7/MEN_ESC_C3_M3_VT01_Ver2_REDUCIDO.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=227;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c7/04/MEN_PARES_M0_PDF02_VERSION_2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c9/4a/M2S5_R1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=287;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/94/56/Circular MEN Formacion y acompanamiento Ciclo III - Final - 27082020 (1).pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.2.16.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=420;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/8d/5a/Momento de Recordar y Comunicar.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c5/1e/Tema1_M5_L1_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a4/a1/M5S40_R8.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=390;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d0/0c/MC_CIER_PDF02_V3.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/basica-primaria/educacion-en-la-ruralidad-escuela-nueva-lenguaje#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_basica-primaria_educacion-en-la-ruralidad-escuela-nueva-lenguaje.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=284;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a4/4b/M1720p.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/75/ac/05Cierre_40.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e3/be/MEN_ESC_M2_VS01_v02_reducido.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/68/1f/M2S9_R2.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.2.1.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fa/50/MEN_PTA_C5_ANEXO1_RECOMENDACIONES.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/97/52/CPE_M2S7_PDF5.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=139;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/cc/ad/ORIENTACIONES POAIV 2018.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.1.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/de/81/MEN_PTA_C7_ANEXO1_LAB_PEDAGOGICO.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/56/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_56_download.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/168/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_168_download.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.1.3.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/99/4d/Tiempos_jornadas.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/node/25#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_25.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.6.26.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/3c/d9/M1S2_R1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c9/37/Men_Esc_C4 M2_Vt01_Ver3_baja.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=295;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b6/83/Infografia Descargable_L2_R2_M1.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.2.21.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea2_ruta2_mod1.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Establecimientos%20Educativos/Conexi%C3%B3n%20Inclusi%C3%B3n/M%C3%B3dulo%201/audio/linea2_ruta2_modulo1_POD5.txt;False;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=187;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/57/82/MEN_PTA_C6_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c7/39/MEN_PTA_C8_ANEXO5_FODA.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b2/3e/M5S40_R7.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=266;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/00/80/CAT-L1-VID-INF-2.txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/media/175/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_175_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7e/cd/ANEXO 4 Claves para el disen~o de criterios de evaluacio´n.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=373;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d8/00/Registro de casos de embarazo en adolescencia_1080p--converted.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6a/f7/Tangram1_L1R2_Mod.3.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.7.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/49/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_49_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d4/5f/04Soc_01Ind_24.pdf;True;True;pdf
...;https://www.cna.gov.co/portal/Divulgacion/Noticias/402215:El-CNA-acoge-a-tres-nuevos-Consejeros;s3://men-prod-clean-data/contenidos_formativos/CNA/archivos/articles-402215_Cv_Franco.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/0a/c8/M2S9_R5.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=197;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/71/05/GuiaDeNavegacion_EC3.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/3d/f0/M3S19_R1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6d/e9/MEN_PTA_C3_JUEGO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c1/ac/MEN_PTA_C7_PROTOCOLO.pdf;True;True;pdf
...;https://eco.colombiaaprende.edu.co/masterclass/;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/masterclass/MC # 7/MC7-Takeaway Material/MC7-Takeaway Material.pdf;False;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/59/fe/M5S39_R2.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.16.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a2/d6/MEN_PTA_C4_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c7/ee/._Encuentro_sincronico_modulo1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/8e/9f/MEN_PTA_C8_LABORATORIO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=77;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f1/a3/Documento Base Módulo 3.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.5.38.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ab/d0/MEN_PTA_C3_ANEXO14_E_FASCICULO5.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=289;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ab/72/Guia_L2R1_Mod3.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.26.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.5.22.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6a/1e/M2S10_R5.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=295;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a1/ed/Tema1_L2R2_Mod.3.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/contenidos/material/infografias#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_infografias.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.6.45.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/171/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_171_download.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/12/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_12_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=373;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/75/f0/04. Guia No. 49.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/contenidos/material/guias-en-biologia#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_guias-en-biologia.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c4/fd/MEN_PTA_C3_ANEXO14_D_FASCICULO4.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c8/b6/Guia_encuentro.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f2/69/M2S10_R1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=253;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/80/aa/MEN_ESC_C3_M4_VS01 VER02_Liviana (1).txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/caja-de-herramientas-tic/conectados-con-el-aprendizaje-modulo-0#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_caja-de-herramientas-tic_conectados-con-el-aprendizaje-modulo-0.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea1_ruta1_mod1.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Secretar%C3%ADas%20de%20Educaci%C3%B3n/Conexi%C3%B3n%20Emociones/M%C3%B3dulo%201/audio/respiracion_POD.txt;False;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=161;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6f/f5/Prsentación conceptual RdC en EE.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fb/58/MEN_PTA_C8_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b8/4c/TarjetasImprimibles_M4_L1_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d9/94/MEN_PTA_C3_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=163;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fb/52/MapasPlaneacionEstrategica.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/61/52/Directorio_M6_L1_R2.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/contenidos/material/habilidades-y-competencias-digitales#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_habilidades-y-competencias-digitales.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=380;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/51/9d/1PRESE~1.DOC.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/be/28/MEN_PTA_C8_ANEXO5_RELACIONAMIENTO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=337;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fd/8f/Anexo 1 LSTS Presentación y Estructura del Modulo STS de Lenguaje.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=329;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e6/e1/MEN_MEF_PR_VT02.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f2/f4/TortugaSabia_M4_L1_R2.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.6.41.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7e/79/04Soc_04Val_35.pdf;True;True;pdf
